,sido,si,gu,os_nm,new_adr,api_adr,poll_div_cd,self_yn,wash_yn,repair_yn,conv_yn,all24_yn,oil_price
0,서울특별시,서울,강남구,현대오일뱅크 도곡셀프주유소,서울 강남구  남부순환로 2718 (도곡2동),서울 강남구  남부순환로 2718 ,현대오일뱅크,Y,N,Y,N,N,1384.0
1,서울특별시,서울,강남구,오일프러스 셀프,서울 강남구 남부순환로 2651 (도곡동),서울 강남구 남부순환로 2651 ,SK에너지,Y,N,Y,N,N,1384.0
2,서울특별시,서울,강남구,현대오일뱅크(주) 유진주유소,서울 강남구 논현로 152 (도곡동),서울 강남구 논현로 152 ,현대오일뱅크,N,N,Y,N,N,1398.0
3,서울특별시,서울,강남구,지에스칼텍스㈜ GS타워주유소,서울 강남구 논현로 516 (역삼동),서울 강남구 논현로 516 ,GS칼텍스,N,N,Y,N,N,1415.0
4,서울특별시,서울,강남구,지에스칼텍스㈜ 은마주유소,서울 강남구 영동대로 235,서울 강남구 영동대로 235,GS칼텍스,N,N,Y,N,N,1415.0
5,서울특별시,서울,강남구,(주)선진도곡주유소,서울 강남구 도곡로 162 (도곡동),서울 강남구 도곡로 162 ,S-OIL,N,N,Y,N,N,1415.0
6,서울특별시,서울,강남구,SK에너지(주) 매봉주유소,서울 강남구 언주로 307,서울 강남구 언주로 307,SK에너지,Y,N,Y,N,N,1415.0
7,서울특별시,서울,강남구,역삼주유소,서울 강남구 역삼로 205 (역삼동),서울 강남구 역삼로 205 ,GS칼텍스,N,N,Y,N,N,1415.0
8,서울특별시,서울,강남구,현대오일뱅크㈜직영 오천주유소,서울 강남구 봉은사로 503 (삼성동),서울 강남구 봉은사로 503 ,현대오일뱅크,N,N,Y,N,N,1441.0
9,서울특별시,서울,강남구,SK논현주유소,서울 강남구 논현로 747 (논현동),서울 강남구 논현로 747 ,SK에너지,N,N,Y,N,N,1788.0
10,서울특별시,서울,도봉구,극동유화(주)대안주유소,서울 도봉구 마들로 574 (창동),서울 도봉구 마들로 574 ,S-OIL,Y,N,Y,N,N,1279.0
11,서울특별시,서울,도봉구,동일석유(주) 창동주유소,서울 도봉구  도봉로 434 (창동),서울 도봉구  도봉로 434 ,SK에너지,Y,N,Y,N,N,1297.0
12,서울특별시,서울,도봉구,쌍문주유소,서울 도봉구 도봉로 547 (쌍문동),서울 도봉구 도봉로 547 ,S-OIL,Y,N,Y,N,N,1298.0
13,서울특별시,서울,도봉구,대성산업(주)신창주유소,서울 도봉구 덕릉로 267 (창동),서울 도봉구 덕릉로 267 ,GS칼텍스,N,N,Y,N,N,1325.0
14,서울특별시,서울,도봉구,구도일주유소 도봉,서울 도봉구 도봉로 706 (방학동),서울 도봉구 도봉로 706 ,S-OIL,Y,N,Y,N,N,1329.0
15,서울특별시,서울,도봉구,지에스칼텍스㈜ 도봉주유소,서울 도봉구 도봉로 895 (도봉동),서울 도봉구 도봉로 895 ,GS칼텍스,Y,N,Y,N,N,1330.0
16,경기도,경기,안산시,㈜소모에너지 안산하이웨이주유소,경기 안산시 상록구 안산천서로 263,경기 안산시 상록구 안산천서로 263,GS칼텍스,Y,N,Y,N,N,1285.0
17,경기도,경기,안산시,신양주유소,경기 안산시 상록구 월피로 84,경기 안산시 상록구 월피로 84,SK에너지,N,N,Y,N,N,1298.0
18,경기도,경기,안산시,현대오일뱅크㈜직영 안산공원셀프주유소,경기 안산시 단원구  광덕1로 268 (고잔동),경기 안산시 단원구  광덕1로 268 ,현대오일뱅크,Y,N,Y,N,N,1325.0
19,경기도,경기,안산시,신안산주유소,경기 안산시 단원구 고잔로 86 (고잔동),경기 안산시 단원구 고잔로 86 ,SK에너지,Y,N,Y,N,N,1325.0
20,경기도,경기,안산시,(주)대한석유 한대역주유소,경기 안산시 상록구 광덕4로 357 (이동),경기 안산시 상록구 광덕4로 357 ,SK에너지,Y,N,Y,N,N,1325.0
21,경기도,경기,안산시,(주)대지석유 산업주유소,경기 안산시 단원구 동산로 42 (원시동),경기 안산시 단원구 동산로 42 ,S-OIL,Y,N,Y,N,N,1327.0
22,경기도,경기,안산시,지에스칼텍스(주)안산스타주유소,경기 안산시 단원구 달미로 72,경기 안산시 단원구 달미로 72,GS칼텍스,Y,N,Y,N,N,1329.0
23,경기도,경기,안산시,대성산업(주)안산공단주유소,경기 안산시 단원구 산단로 313,경기 안산시 단원구 산단로 313,GS칼텍스,N,N,Y,N,N,1378.0
24,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,N,Y,N,N,1395.0
25,경기도,경기,안산시,동해주유소,경기 안산시 상록구 선진6길 38 (사동),경기 안산시 상록구 선진6길 38 ,GS칼텍스,N,N,Y,N,N,1396.0
26,경기도,경기,안산시,이마트24서비스 고잔주유소,경기 안산시 단원구 적금로 114 (고잔동),경기 안산시 단원구 적금로 114 ,SK에너지,Y,N,Y,N,N,1399.0
27,경기도,경기,안산시,만해유업㈜ 만해주유소,경기 안산시 단원구 만해로 92 (신길동),경기 안산시 단원구 만해로 92 ,SK에너지,Y,N,Y,N,N,1408.0
28,경기도,경기,안산시,도금단지주유소,경기 안산시 상록구 용담로 75 (팔곡이동),경기 안산시 상록구 용담로 75 ,현대오일뱅크,N,N,Y,N,N,1438.0
29,경기도,경기,안산시,서안산IC주유소,경기 안산시 단원구 중앙대로 224 (신길동),경기 안산시 단원구 중앙대로 224 ,GS칼텍스,N,N,Y,N,N,1475.0
30,경기도,경기,안산시,SK에너지(주)직영 새천년주유소,경기 안산시 단원구 정왕대로 424 (신길동),경기 안산시 단원구 정왕대로 424 ,SK에너지,N,N,Y,N,N,1482.0
31,경기도,경기,안산시,대양석유(주) 국도주유소,경기 안산시 상록구 수인로 647 (사사동),경기 안산시 상록구 수인로 647 ,GS칼텍스,N,N,Y,N,N,1498.0
32,경기도,경기,안산시,SK에너지(주)시화공단주유소,경기 안산시 단원구 번영로 109 (성곡동),경기 안산시 단원구 번영로 109 ,SK에너지,N,N,Y,N,N,1538.0
33,서울특별시,서울,동대문구,대성산업(주)동마장주유소,서울 동대문구 고산자로 405 (용두동),서울 동대문구 고산자로 405 ,GS칼텍스,N,N,Y,N,N,1308.0
34,서울특별시,서울,동작구,현대오일뱅크㈜직영 신대방셀프주유소,서울 동작구 시흥대로 616 (신대방동),서울 동작구 시흥대로 616 ,현대오일뱅크,Y,N,Y,N,N,1320.0
35,서울특별시,서울,마포구,현대오일뱅크㈜직영 성산대교주유소,서울 마포구 성산로 144,서울 마포구 성산로 144,현대오일뱅크,N,N,Y,N,N,1453.0
36,서울특별시,서울,마포구,SK에너지 양지주유소,서울 마포구 마포대로 69 (도화동),서울 마포구 마포대로 69 ,SK에너지,N,N,Y,N,N,1679.0
37,서울특별시,서울,서대문구,(주)마봉 구도일주유소 두꺼비,서울 서대문구 성산로 312 (연희동),서울 서대문구 성산로 312 ,S-OIL,Y,N,Y,N,N,1354.0
38,서울특별시,서울,서대문구,(주)마봉 신우주유소,서울 서대문구 가좌로 106 (홍은동),서울 서대문구 가좌로 106 ,S-OIL,Y,N,Y,N,N,1355.0
39,서울특별시,서울,서대문구,삼보셀프주유소,서울 서대문구 연희로 78 (연희동),서울 서대문구 연희로 78 ,SK에너지,Y,N,Y,N,N,1359.0
40,서울특별시,서울,서대문구,삼미상사(주)서부주유소,서울 서대문구 성산로 255,서울 서대문구 성산로 255,SK에너지,Y,N,Y,N,N,1375.0
41,서울특별시,서울,서초구,태봉셀프주유소,서울 서초구 태봉로 117 (우면동),서울 서초구 태봉로 117 ,SK에너지,Y,N,Y,N,N,1379.0
42,서울특별시,서울,서초구,에쓰오일(주)직영 오토테크주유소,서울특별시 서초구  효령로 356 (서초동),서울특별시 서초구  효령로 356 ,S-OIL,Y,N,Y,N,N,1390.0
43,서울특별시,서울,서초구,현대오일뱅크(주)직영 방배현대주유소,서울 서초구 동작대로 182 (방배동),서울 서초구 동작대로 182 ,현대오일뱅크,N,N,Y,N,N,1409.0
44,서울특별시,서울,서초구,현대오일뱅크㈜직영 반포셀프주유소,서울 서초구 사평대로 12,서울 서초구 사평대로 12,현대오일뱅크,Y,N,Y,N,N,1409.0
45,서울특별시,서울,서초구,크로바주유소,서울 서초구 효령로 327 (서초동),서울 서초구 효령로 327 ,SK에너지,N,N,Y,N,N,1539.0
46,서울특별시,서울,서초구,선우상사Q엔느,서울 서초구 방배로 66 (방배동),서울 서초구 방배로 66 ,SK에너지,N,N,Y,N,N,1877.0
47,서울특별시,서울,성동구,지에스칼텍스㈜ 도루코주유소,서울 성동구 아차산로 180,서울 성동구 아차산로 180,GS칼텍스,Y,N,Y,N,N,1355.0
48,서울특별시,서울,성동구,kh에너지(주)성수만세주유소,서울 성동구 왕십리로 109,서울 성동구 왕십리로 109,SK에너지,Y,N,Y,N,N,1425.0
49,서울특별시,서울,성동구,SK세원2주유소,서울 성동구 광나루로 184 (성수동1가),서울 성동구 광나루로 184 ,SK에너지,N,N,Y,N,N,1460.0
50,서울특별시,서울,성북구,(주)삼표에너지 정릉주유소,서울 성북구 보국문로 35 (정릉동),서울 성북구 보국문로 35 ,GS칼텍스,Y,N,Y,N,N,1269.0
51,서울특별시,서울,성북구,(주)신용 구도일주유소화랑로,서울 성북구 화랑로 174,서울 성북구 화랑로 174,S-OIL,Y,N,Y,N,N,1298.0
52,서울특별시,서울,성북구,㈜명연에너지 효성주유소,서울 성북구 화랑로 27,서울 성북구 화랑로 27,GS칼텍스,N,N,Y,N,N,1299.0
53,서울특별시,서울,성북구,우리주유소,서울 성북구 화랑로 292 (석관동),서울 성북구 화랑로 292 ,SK에너지,Y,N,Y,N,N,1324.0
54,서울특별시,서울,송파구,백제고분로주유소,서울 송파구 오금로 143 (방이동),서울 송파구 오금로 143 ,SK에너지,Y,N,Y,N,N,1330.0
55,서울특별시,서울,송파구,지에스이앤알 직영 송파제일주유소,서울 송파구 삼학사로 50 (석촌동),서울 송파구 삼학사로 50 ,현대오일뱅크,Y,N,Y,N,N,1330.0
56,서울특별시,서울,송파구,방이주유소,서울 송파구 위례성대로12길 38 (방이동),서울 송파구 위례성대로12길 38 ,SK에너지,N,N,Y,N,N,1330.0
57,서울특별시,서울,송파구,한강에너지(주)퍼스트주유소,서울 송파구 삼학사로 22 (석촌동),서울 송파구 삼학사로 22 ,SK에너지,Y,N,Y,N,N,1339.0
58,서울특별시,서울,송파구,(주)잠실에너지,서울 송파구 송파대로 442 (송파동),서울 송파구 송파대로 442 ,S-OIL,Y,N,Y,N,N,1363.0
59,서울특별시,서울,송파구,대성석유(주)석촌주유소,서울 송파구 백제고분로 289,서울 송파구 백제고분로 289,GS칼텍스,N,N,Y,N,N,1368.0
60,서울특별시,서울,송파구,(주)신화에너지 서울지점,서울 송파구 가락로 47 (석촌동),서울 송파구 가락로 47 ,SK에너지,Y,N,Y,N,N,1379.0
61,서울특별시,서울,송파구,남성대주유소,서울 송파구 송파대로 52 (장지동),서울 송파구 송파대로 52 ,SK에너지,Y,N,Y,N,N,1383.0
62,서울특별시,서울,송파구,제트라인DM주유소,서울 송파구 중대로 183 (가락동),서울 송파구 중대로 183 ,현대오일뱅크,N,N,Y,N,N,1387.0
63,서울특별시,서울,송파구,송파주유소,서울 송파구 송이로 28 (송파동),서울 송파구 송이로 28 ,GS칼텍스,Y,N,Y,N,N,1399.0
64,서울특별시,서울,송파구,현대오일뱅크㈜직영 올림픽셀프주유소,서울 송파구 위례성대로 188 (오금동),서울 송파구 위례성대로 188 ,현대오일뱅크,Y,N,Y,N,N,1417.0
65,서울특별시,서울,양천구,형산석유(주)원주유소,서울 양천구 남부순환로 408,서울 양천구 남부순환로 408,현대오일뱅크,N,N,Y,N,N,1269.0
66,서울특별시,서울,양천구,개나리Self주유소,서울 양천구 남부순환로 442 (신월동),서울 양천구 남부순환로 442 ,SK에너지,Y,N,Y,N,N,1269.0
67,서울특별시,서울,양천구,양천구주유소,서울 양천구 국회대로 275 (목동),서울 양천구 국회대로 275 ,알뜰주유소,Y,N,Y,N,N,1295.0
68,서울특별시,서울,양천구,지에스칼텍스㈜ 서호주유소,서울 양천구 남부순환로 317,서울 양천구 남부순환로 317,GS칼텍스,Y,N,Y,N,N,1309.0
69,서울특별시,서울,양천구,현대오일뱅크(주) 양천주유소,서울 양천구 안양천로 1179 (목동),서울 양천구 안양천로 1179 ,현대오일뱅크,N,N,Y,N,N,1349.0
70,서울특별시,서울,양천구,현대오일뱅크(주)직영 신목동셀프주유소,서울 양천구 목동동로10길 13,서울 양천구 목동동로10길 13,현대오일뱅크,Y,N,Y,N,N,1369.0
71,서울특별시,서울,양천구,SK에너지(주) 신평,서울 양천구 목동남로 62 (신정동),서울 양천구 목동남로 62 ,SK에너지,N,N,Y,N,N,1394.0
72,서울특별시,서울,강동구,현대오일뱅크㈜직영 고속셀프주유소,서울 강동구 천호대로 1246,서울 강동구 천호대로 1246,현대오일뱅크,Y,N,Y,N,N,1396.0
73,서울특별시,서울,강동구,현대오일뱅크㈜직영 암사셀프주유소,서울 강동구 올림픽로 749 (암사동),서울 강동구 올림픽로 749 ,현대오일뱅크,Y,N,Y,N,N,1398.0
74,서울특별시,서울,강동구,(주)소모에너지엔테크놀러지 성내주유소,서울 강동구 올림픽로 578 (성내동),서울 강동구 올림픽로 578 ,GS칼텍스,Y,N,Y,N,N,1418.0
75,서울특별시,서울,강동구,sk해뜨는주유소,서울 강동구  상일로 132 (강일동),서울 강동구  상일로 132 ,SK에너지,Y,N,Y,N,N,1455.0
76,서울특별시,서울,강동구,주)지유에너지직영 오렌지주유소,서울 강동구 성안로 102 (성내동),서울 강동구 성안로 102 ,SK에너지,N,N,Y,N,N,1456.0
77,서울특별시,서울,강동구,천호현대주유소,서울 강동구 천중로 67 (천호동),서울 강동구 천중로 67 ,현대오일뱅크,N,N,Y,N,N,1465.0
78,서울특별시,서울,강동구,광성주유소,서울 강동구 올림픽로 673 (천호동),서울 강동구 올림픽로 673 ,S-OIL,N,N,Y,N,N,1498.0
79,서울특별시,서울,강동구,강동주유소,서울 강동구 양재대로 1509 (길동),서울 강동구 양재대로 1509 ,SK에너지,N,N,Y,N,N,1843.0
80,서울특별시,서울,영등포구,도림주유소,서울 영등포구 도림로 343 (도림동),서울 영등포구 도림로 343 ,알뜰주유소,Y,N,Y,N,N,1279.0
81,서울특별시,서울,영등포구,(주)대청에너지 대청주유소,서울 영등포구 가마산로 328 (대림동),서울 영등포구 가마산로 328 ,GS칼텍스,N,N,Y,N,N,1284.0
82,서울특별시,서울,영등포구,매봉주유소,서울 영등포구 도신로 248 (신길동),서울 영등포구 도신로 248 ,현대오일뱅크,Y,N,Y,N,N,1299.0
83,서울특별시,서울,영등포구,보라주유소,서울 영등포구 영등포로 399 (신길동),서울 영등포구 영등포로 399 ,GS칼텍스,N,N,Y,N,N,1318.0
84,서울특별시,서울,영등포구,현대오일뱅크㈜직영 영등포제일셀프주유소,서울 영등포구 가마산로 379,서울 영등포구 가마산로 379,현대오일뱅크,Y,N,Y,N,N,1339.0
85,서울특별시,서울,영등포구,현대오일뱅크㈜직영 여의도현대주유소,서울 영등포구 의사당대로 154 (여의도동),서울 영등포구 의사당대로 154 ,현대오일뱅크,N,N,Y,N,N,1919.0
86,서울특별시,서울,용산구,현대오일뱅크㈜직영 강변현대주유소,서울 용산구 원효로 9 (청암동),서울 용산구 원효로 9 ,현대오일뱅크,N,N,Y,N,N,1589.0
87,서울특별시,서울,용산구,(주)남경주유소,서울 용산구 녹사평대로11길 24,서울 용산구 녹사평대로11길 24,SK에너지,N,N,Y,N,N,1799.0
88,서울특별시,서울,용산구,현대오일뱅크㈜직영 한남동주유소,서울 용산구 한남대로 204 (한남동),서울 용산구 한남대로 204 ,현대오일뱅크,N,N,Y,N,N,1898.0
89,서울특별시,서울,용산구,현대오일뱅크㈜직영 갈월동주유소,서울 용산구 한강대로 322 (갈월동),서울 용산구 한강대로 322 ,현대오일뱅크,N,N,Y,N,N,1913.0
90,서울특별시,서울,은평구,은평뉴타운주유소,서울 은평구 통일로 924 (불광동),서울 은평구 통일로 924 ,SK에너지,Y,N,Y,N,N,1335.0
91,서울특별시,서울,은평구,지에스칼텍스㈜ 서부주유소,서울 은평구 응암로 210 (응암동),서울 은평구 응암로 210 ,GS칼텍스,Y,N,Y,N,N,1335.0
92,서울특별시,서울,중구,세화주유소,서울 중구 왕십리로 403,서울 중구 왕십리로 403,알뜰주유소,N,N,Y,N,N,1398.0
93,서울특별시,서울,중구,약수주유소,서울 중구 다산로 173,서울 중구 다산로 173,GS칼텍스,N,N,Y,N,N,1975.0
94,서울특별시,서울,중구,에스씨(주) 역전주유소,서울 중구 퇴계로 15,서울 중구 퇴계로 15,GS칼텍스,N,N,Y,N,N,2138.0
95,서울특별시,서울,중랑구,면목SELF주유소,서울 중랑구 동일로 627 (면목동),서울 중랑구 동일로 627 ,SK에너지,Y,N,Y,N,N,1287.0
96,서울특별시,서울,중랑구,(주)태영 구도일주유소 한인,서울 중랑구 망우로 170 (상봉동),서울 중랑구 망우로 170 ,S-OIL,Y,N,Y,N,N,1317.0
97,서울특별시,서울,중랑구,현대오일뱅크㈜직영 중랑교셀프주유소,서울 중랑구 망우로 229 (중화동),서울 중랑구 망우로 229 ,현대오일뱅크,Y,N,Y,N,N,1325.0
98,서울특별시,서울,중랑구,재원에너지㈜ 범아주유소,서울 중랑구 동일로 881 (묵동),서울 중랑구 동일로 881 ,S-OIL,N,N,Y,N,N,1388.0
99,서울특별시,서울,중랑구,신일셀프주유소,서울 중랑구 상봉로 58 (망우동),서울 중랑구 상봉로 58 ,SK에너지,Y,N,Y,N,N,1399.0
100,부산광역시,부산,강서구,우리들주유소,부산 강서구 낙동남로 667 (녹산동),부산 강서구 낙동남로 667 ,GS칼텍스,Y,N,Y,N,N,1298.0
101,부산광역시,부산,강서구,(주)우보주유소,부산 강서구 낙동북로 142 (강동동),부산 강서구 낙동북로 142 ,S-OIL,N,N,Y,N,N,1298.0
102,부산광역시,부산,강서구,오봉주유소,부산 강서구 호계로 1 (죽림동),부산 강서구 호계로 1 ,SK에너지,N,N,Y,N,N,1298.0
103,부산광역시,부산,강서구,내트럭(주) 부산신항남컨사업소,부산 강서구 신항남로 507,부산 강서구 신항남로 507,SK에너지,N,N,Y,N,N,1369.0
104,부산광역시,부산,강서구,(주)소모에너지 과학주유소,부산 강서구 과학산단로 297 (지사동),부산 강서구 과학산단로 297 ,GS칼텍스,Y,N,Y,N,N,1398.0
105,부산광역시,부산,강서구,광신석유(주)직영부산신항주유소,부산 강서구 르노삼성대로 372 (명지동),부산 강서구 르노삼성대로 372 ,SK에너지,Y,N,Y,N,N,1399.0
106,부산광역시,부산,금정구,금두꺼비주유소,부산광역시 금정구  부곡로 67 (부곡동),부산광역시 금정구  부곡로 67 ,알뜰주유소,Y,N,Y,N,N,1277.0
107,부산광역시,부산,금정구,거북이주유소(SK),부산 금정구 중앙대로 1672 (부곡동),부산 금정구 중앙대로 1672 ,SK에너지,Y,N,Y,N,N,1359.0
108,부산광역시,부산,금정구,동진주유소,"부산 금정구 금정로 216,  (구서동)","부산 금정구 금정로 216,  ",SK에너지,Y,N,Y,N,N,1369.0
109,부산광역시,부산,금정구,현대오일뱅크(주)직영 중앙대로주유소,부산 금정구 중앙대로 1756,부산 금정구 중앙대로 1756,현대오일뱅크,N,N,Y,N,N,1399.0
110,부산광역시,부산,금정구,지에스칼텍스(주)영풍주유소,부산 금정구 중앙대로 1782 (부곡동),부산 금정구 중앙대로 1782 ,GS칼텍스,Y,N,Y,N,N,1479.0
111,부산광역시,부산,기장군,신아시아드주유소/충전소,부산광역시 기장군 일광면 기장대로 996,부산광역시 기장군 일광면 기장대로 996,GS칼텍스,N,N,Y,N,N,1311.0
112,부산광역시,부산,남구,내트럭(주)부산용당,부산 남구 용당동 신선로 261,부산 남구 용당동 신선로 261,SK에너지,N,N,Y,N,N,1269.0
113,부산광역시,부산,남구,(주)문화주유소,부산 남구 유엔로 155,부산 남구 유엔로 155,GS칼텍스,N,N,Y,N,N,1274.0
114,부산광역시,부산,남구,지에스칼텍스㈜ 비치주유소,부산 남구 용호로 60 (용호동),부산 남구 용호로 60 ,GS칼텍스,Y,N,Y,N,N,1299.0
115,부산광역시,부산,남구,대성주유소,부산광역시 남구 문현로 67 (문현동),부산광역시 남구 문현로 67 ,현대오일뱅크,N,N,Y,N,N,1399.0
116,서울특별시,서울,강북구,대성석유(주)신광주유소,서울 강북구 삼양로 484,서울 강북구 삼양로 484,GS칼텍스,N,N,Y,N,N,1319.0
117,서울특별시,서울,강북구,에덴주유소,서울 강북구 월계로 195 (번동),서울 강북구 월계로 195 ,SK에너지,Y,N,Y,N,N,1329.0
118,서울특별시,서울,강북구,현대오일뱅크(주)직영 번동셀프주유소,서울 강북구 한천로 963 (번동),서울 강북구 한천로 963 ,현대오일뱅크,Y,N,Y,N,N,1335.0
119,서울특별시,서울,강북구,현대오일뱅크㈜직영 새한셀프주유소,서울 강북구 도봉로 75,서울 강북구 도봉로 75,현대오일뱅크,Y,N,Y,N,N,1335.0
120,부산광역시,부산,동구,천일주유소,부산 동구 중앙대로 168 (초량동),부산 동구 중앙대로 168 ,S-OIL,N,N,Y,N,N,1745.0
121,부산광역시,부산,동래구,우리오일주유소,부산 동래구 반송로 350 (명장동),부산 동래구 반송로 350 ,S-OIL,Y,N,Y,N,N,1388.0
122,부산광역시,부산,동래구,대원주유소,부산 동래구 미남로 38,부산 동래구 미남로 38,S-OIL,Y,N,Y,N,N,1388.0
123,부산광역시,부산,동래구,현대오일뱅크㈜직영 동래주유소,부산 동래구 중앙대로 1371 (온천동),부산 동래구 중앙대로 1371 ,현대오일뱅크,N,N,Y,N,N,1389.0
124,부산광역시,부산,동래구,현대오일뱅크㈜직영 안락대로셀프주유소,부산 동래구 충렬대로 379 (안락동),부산 동래구 충렬대로 379 ,현대오일뱅크,Y,N,Y,N,N,1399.0
125,부산광역시,부산,부산진구,SK에너지(주) 연지오토self,부산 부산진구 동평로 239 (연지동),부산 부산진구 동평로 239 ,SK에너지,Y,N,Y,N,N,1289.0
126,부산광역시,부산,부산진구,동방석유(주)sk전포주유소,부산 부산진구 동천로 10 (전포동),부산 부산진구 동천로 10 ,SK에너지,Y,N,Y,N,N,1299.0
127,부산광역시,부산,북구,광신석유(주)덕천고속주유소,부산 북구 의성로 20 (덕천동),부산 북구 의성로 20 ,SK에너지,Y,N,Y,N,N,1269.0
128,부산광역시,부산,북구,만복드림주유소,부산 북구 만덕대로 170,부산 북구 만덕대로 170,S-OIL,Y,N,Y,N,N,1269.0
129,부산광역시,부산,북구,지에스칼텍스(주)구포셀프주유소,부산 북구 사상로 619 (구포동),부산 북구 사상로 619 ,GS칼텍스,Y,N,Y,N,N,1279.0
130,부산광역시,부산,북구,금곡주유소,부산광역시 북구  금곡대로 604 (금곡동),부산광역시 북구  금곡대로 604 ,S-OIL,Y,N,Y,N,N,1298.0
131,부산광역시,부산,북구,지에스칼텍스(주)라인셀프주유소,부산 북구 덕천로 179 (만덕동),부산 북구 덕천로 179 ,GS칼텍스,Y,N,Y,N,N,1318.0
132,부산광역시,부산,북구,SK에너지(주)두꺼비,부산 북구 금곡대로 362 (화명동),부산 북구 금곡대로 362 ,SK에너지,Y,N,Y,N,N,1348.0
133,부산광역시,부산,사상구,용마주유소,부산 사상구 가야대로 329 (주례동),부산 사상구 가야대로 329 ,알뜰주유소,Y,N,Y,N,N,1228.0
134,부산광역시,부산,사상구,우리주유소,부산 사상구 백양대로 701 (덕포동),부산 사상구 백양대로 701 ,알뜰주유소,Y,N,Y,N,N,1237.0
135,부산광역시,부산,사상구,(주)유창주유소,부산 사상구 낙동대로 753 (엄궁동),부산 사상구 낙동대로 753 ,자가상표,N,N,Y,N,N,1298.0
136,부산광역시,부산,사상구,(주)성은에너지 자이언트 주유소,부산 사상구 강변대로 458 (엄궁동),부산 사상구 강변대로 458 ,GS칼텍스,N,N,Y,N,N,1308.0
137,부산광역시,부산,사상구,지에스칼텍스(주)대풍주유소,부산 사상구 가야대로 81 (감전동),부산 사상구 가야대로 81 ,GS칼텍스,Y,N,Y,N,N,1309.0
138,부산광역시,부산,사상구,㈜동일화승직영 모라주유소,부산 사상구 사상로 456,부산 사상구 사상로 456,알뜰주유소,Y,N,Y,N,N,1325.0
139,부산광역시,부산,사상구,(주)천일에너지 천일주유소,부산 사상구 낙동대로 1320,부산 사상구 낙동대로 1320,SK에너지,Y,N,Y,N,N,1328.0
140,부산광역시,부산,사상구,현대오일뱅크㈜직영 낙동로주유소,부산 사상구 낙동대로 1274 (삼락동),부산 사상구 낙동대로 1274 ,현대오일뱅크,N,N,Y,N,N,1429.0
141,부산광역시,부산,사상구,한라주유소,부산 사상구 학장로 107 (학장동),부산 사상구 학장로 107 ,SK에너지,N,N,Y,N,N,1437.0
142,부산광역시,부산,사상구,성경주유소,부산 사상구 모덕로 69 (모라동),부산 사상구 모덕로 69 ,SK에너지,N,N,Y,N,N,1438.0
143,부산광역시,부산,사하구,대양석유(주) SK괴정주유소,부산광역시 사하구  사하로 129,부산광역시 사하구  사하로 129,SK에너지,Y,N,Y,N,N,1234.0
144,부산광역시,부산,사하구,(주)천일에너지 대진주유소,부산 사하구 낙동대로 339,부산 사하구 낙동대로 339,현대오일뱅크,Y,N,Y,N,N,1297.0
145,부산광역시,부산,사하구,극동유화(주)부산주유소,부산 사하구 하신중앙로 165 (신평동),부산 사하구 하신중앙로 165 ,S-OIL,Y,N,Y,N,N,1297.0
146,부산광역시,부산,사하구,대창제1주유소,부산 사하구 을숙도대로 821 (구평동),부산 사하구 을숙도대로 821 ,SK에너지,Y,N,Y,N,N,1298.0
147,부산광역시,부산,사하구,토성셀프주유소,부산 사하구 다대로 581 (다대동),부산 사하구 다대로 581 ,SK에너지,Y,N,Y,N,N,1299.0
148,부산광역시,부산,사하구,장림주유소,부산 사하구 장림로 287 (장림동),부산 사하구 장림로 287 ,현대오일뱅크,Y,N,Y,N,N,1328.0
149,부산광역시,부산,사하구,신평주유소,부산 사하구 하신중앙로 166 (신평동),부산 사하구 하신중앙로 166 ,SK에너지,N,N,Y,N,N,1336.0
150,부산광역시,부산,서구,지에스칼텍스㈜ 대성주유소,부산 서구 충무대로 126 (남부민동),부산 서구 충무대로 126 ,GS칼텍스,Y,N,Y,N,N,1299.0
151,부산광역시,부산,서구,남부주유소 (송도아랫길),부산 서구 충무대로 150 (남부민동),부산 서구 충무대로 150 ,GS칼텍스,N,N,Y,N,N,1349.0
152,부산광역시,부산,서구,CJ대한통운㈜ 우양냉장주유소,부산 서구 충무대로 240 (남부민동),부산 서구 충무대로 240 ,S-OIL,Y,N,Y,N,N,1399.0
153,부산광역시,부산,수영구,대양산업(주)대영주유소,부산 수영구 수영로 731,부산 수영구 수영로 731,GS칼텍스,Y,N,Y,N,N,1297.0
154,부산광역시,부산,수영구,금호주유소,"부산 수영구 과정로 4,  (망미동)","부산 수영구 과정로 4,  ",SK에너지,N,N,Y,N,N,1397.0
155,부산광역시,부산,수영구,민락로주유소,부산 수영구 광남로 241 (민락동),부산 수영구 광남로 241 ,SK에너지,N,N,Y,N,N,1438.0
156,부산광역시,부산,연제구,에너지드림셀프주유소,부산 연제구 반송로 68 (연산동),부산 연제구 반송로 68 ,알뜰주유소,Y,N,Y,N,N,1245.0
157,부산광역시,부산,연제구,신한양주유소,부산 연제구 연안로 20 (연산동),부산 연제구 연안로 20 ,SK에너지,Y,N,Y,N,N,1299.0
158,부산광역시,부산,연제구,현대오일뱅크㈜직영 연산셀프주유소,부산 연제구 중앙대로 1179 (거제동),부산 연제구 중앙대로 1179 ,현대오일뱅크,Y,N,Y,N,N,1349.0
