,sido,si,gu,os_nm,new_adr,api_adr,poll_div_cd,self_yn,wash_yn,repair_yn,conv_yn,all24_yn,oil_price
0,서울특별시,서울,강남구,현대오일뱅크㈜직영 오천주유소,서울 강남구 봉은사로 503 (삼성동),서울 강남구 봉은사로 503 ,현대오일뱅크,N,N,N,Y,N,1441.0
1,서울특별시,서울,강남구,뉴서울(강남),서울 강남구 언주로 716 (논현동),서울 강남구 언주로 716 ,SK에너지,N,N,N,Y,N,2025.0
2,경기도,경기,안산시,현대오일뱅크㈜직영 안산공원셀프주유소,경기 안산시 단원구  광덕1로 268 (고잔동),경기 안산시 단원구  광덕1로 268 ,현대오일뱅크,Y,N,N,Y,N,1325.0
3,경기도,경기,안산시,(주)동강석유 남안산IC주유소,경기 안산시 단원구 성곡로 279 (신길동),경기 안산시 단원구 성곡로 279 ,S-OIL,Y,N,N,Y,N,1328.0
4,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,N,N,Y,N,1378.0
5,경기도,경기,안산시,케이비원대부도주유소,경기 안산시 단원구 대선로 489 (대부남동),경기 안산시 단원구 대선로 489 ,SK에너지,N,N,N,Y,N,1388.0
6,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,N,N,Y,N,1395.0
7,경기도,경기,안산시,이마트24서비스 고잔주유소,경기 안산시 단원구 적금로 114 (고잔동),경기 안산시 단원구 적금로 114 ,SK에너지,Y,N,N,Y,N,1399.0
8,경기도,경기,안산시,스마트허브주유소,경기 안산시 단원구 해봉로 204 (성곡동),경기 안산시 단원구 해봉로 204 ,GS칼텍스,N,N,N,Y,N,1399.0
9,경기도,경기,안산시,MTV스마트주유소,경기도 안산시 단원구 시화호수로841번길 4,경기도 안산시 단원구 시화호수로841번길 4,GS칼텍스,Y,N,N,Y,N,1429.0
10,경기도,경기,안산시,현대오일뱅크㈜직영 동양주유소,경기 안산시 단원구 중앙대로 351 (신길동),경기 안산시 단원구 중앙대로 351 ,현대오일뱅크,N,N,N,Y,N,1465.0
11,경기도,경기,안산시,현대오일뱅크㈜직영 안산중앙주유소,경기 안산시 단원구 화정로 96 (와동),경기 안산시 단원구 화정로 96 ,현대오일뱅크,N,N,N,Y,N,1485.0
12,서울특별시,서울,동작구,현대오일뱅크㈜직영 신대방셀프주유소,서울 동작구 시흥대로 616 (신대방동),서울 동작구 시흥대로 616 ,현대오일뱅크,Y,N,N,Y,N,1320.0
13,서울특별시,서울,마포구,SK에너지 양지주유소,서울 마포구 마포대로 69 (도화동),서울 마포구 마포대로 69 ,SK에너지,N,N,N,Y,N,1679.0
14,서울특별시,서울,서대문구,행촌제2주유소,서울 서대문구 성산로 490 (대신동),서울 서대문구 성산로 490 ,SK에너지,N,N,N,Y,N,1354.0
15,서울특별시,서울,서대문구,(주)가재울뉴타운주유소,서울 서대문구 모래내로 205,서울 서대문구 모래내로 205,현대오일뱅크,Y,N,N,Y,N,1354.0
16,서울특별시,서울,서대문구,연희주유소,서울 서대문구 연희로 129 (연희동 89-7번지),서울 서대문구 연희로 129 ,SK에너지,N,N,N,Y,N,1354.0
17,서울특별시,서울,서대문구,중앙에너비스 동교지점,서울 서대문구 연희로 12 (창천동),서울 서대문구 연희로 12 ,SK에너지,Y,N,N,Y,N,1359.0
18,서울특별시,서울,서대문구,삼미상사(주)서부주유소,서울 서대문구 성산로 255,서울 서대문구 성산로 255,SK에너지,Y,N,N,Y,N,1375.0
19,서울특별시,서울,서대문구,현대오일뱅크㈜직영 독립문주유소,서울 서대문구 통일로 384 (홍제동),서울 서대문구 통일로 384 ,현대오일뱅크,N,N,N,Y,N,1399.0
20,서울특별시,서울,서초구,만남의광장주유소,서울 서초구 양재대로12길 73-71,서울 서초구 양재대로12길 73-71,알뜰(ex),Y,N,N,Y,N,1269.0
21,서울특별시,서울,서초구,대성석유(주)연일주유소,서울 서초구 남부순환로 2451,서울 서초구 남부순환로 2451,GS칼텍스,N,N,N,Y,N,1395.0
22,서울특별시,서울,서초구,현대오일뱅크㈜직영 반포셀프주유소,서울 서초구 사평대로 12,서울 서초구 사평대로 12,현대오일뱅크,Y,N,N,Y,N,1409.0
23,서울특별시,서울,서초구,대신석유(주)대우주유소,서울 서초구 양재대로 173 (양재동),서울 서초구 양재대로 173 ,SK에너지,Y,N,N,Y,N,1419.0
24,서울특별시,서울,서초구,지에스칼텍스(주)남서울주유소,서울 서초구 나루터로 83 (잠원동),서울 서초구 나루터로 83 ,GS칼텍스,N,N,N,Y,N,1422.0
25,서울특별시,서울,성동구,kh에너지(주)성수만세주유소,서울 성동구 왕십리로 109,서울 성동구 왕십리로 109,SK에너지,Y,N,N,Y,N,1425.0
26,서울특별시,서울,성북구,현대오일뱅크㈜직영 광덕셀프주유소,서울 성북구 보문로 89 (보문동5가),서울 성북구 보문로 89 ,현대오일뱅크,Y,N,N,Y,N,1329.0
27,서울특별시,서울,성북구,현대오일뱅크(주)직영 장삼주유소,서울 성북구 한천로 612 (장위동),서울 성북구 한천로 612 ,현대오일뱅크,Y,N,N,Y,N,1329.0
28,서울특별시,서울,송파구,백제고분로주유소,서울 송파구 오금로 143 (방이동),서울 송파구 오금로 143 ,SK에너지,Y,N,N,Y,N,1330.0
29,서울특별시,서울,송파구,지에스칼텍스(주)가든파이브주유소,서울 송파구 탄천동로 740,서울 송파구 탄천동로 740,GS칼텍스,Y,N,N,Y,N,1397.0
30,서울특별시,서울,송파구,현대오일뱅크㈜직영 올림픽셀프주유소,서울 송파구 위례성대로 188 (오금동),서울 송파구 위례성대로 188 ,현대오일뱅크,Y,N,N,Y,N,1417.0
31,서울특별시,서울,양천구,현대오일뱅크(주)직영 남부순환셀프주유소,서울 양천구 남부순환로 553 (신월동),서울 양천구 남부순환로 553 ,현대오일뱅크,Y,N,N,Y,N,1299.0
32,서울특별시,서울,양천구,현대오일뱅크(주) 양천주유소,서울 양천구 안양천로 1179 (목동),서울 양천구 안양천로 1179 ,현대오일뱅크,N,N,N,Y,N,1349.0
33,서울특별시,서울,양천구,현대오일뱅크㈜직영 코리아주유소,서울 양천구 신목로7길 1,서울 양천구 신목로7길 1,현대오일뱅크,N,N,N,Y,N,1599.0
34,서울특별시,서울,영등포구,행촌주유소,서울 영등포구 도신로 130 (신길동),서울 영등포구 도신로 130 ,SK에너지,N,N,N,Y,N,1299.0
35,서울특별시,서울,영등포구,현대오일뱅크(주)직영 영등포현대셀프,서울 영등포구 경인로 822 (영등포동),서울 영등포구 경인로 822 ,현대오일뱅크,Y,N,N,Y,N,1349.0
36,서울특별시,서울,영등포구,SK에너지(주) 기린주유소,서울 영등포구 선유로 270,서울 영등포구 선유로 270,SK에너지,Y,N,N,Y,N,1358.0
37,서울특별시,서울,영등포구,지에스칼텍스(주) 국회대로주유소,서울 영등포구 국회대로 746 (여의도동),서울 영등포구 국회대로 746 ,GS칼텍스,N,N,N,Y,N,1919.0
38,서울특별시,서울,영등포구,SJ오일(주) 여의도주유소,서울 영등포구 은행로 64,서울 영등포구 은행로 64,GS칼텍스,N,N,N,Y,N,1939.0
39,서울특별시,서울,강동구,현대오일뱅크㈜직영 고속셀프주유소,서울 강동구 천호대로 1246,서울 강동구 천호대로 1246,현대오일뱅크,Y,N,N,Y,N,1396.0
40,서울특별시,서울,강동구,현대오일뱅크㈜직영 암사셀프주유소,서울 강동구 올림픽로 749 (암사동),서울 강동구 올림픽로 749 ,현대오일뱅크,Y,N,N,Y,N,1398.0
41,서울특별시,서울,강동구,(주)삼표에너지 고덕주유소,서울 강동구 고덕로 39 (암사동),서울 강동구 고덕로 39 ,GS칼텍스,N,N,N,Y,N,1478.0
42,서울특별시,서울,용산구,현대오일뱅크㈜직영 한남동주유소,서울 용산구 한남대로 204 (한남동),서울 용산구 한남대로 204 ,현대오일뱅크,N,N,N,Y,N,1898.0
43,서울특별시,서울,종로구,현대오일뱅크㈜직영 재동주유소,서울 종로구 율곡로 58 (경운동),서울 종로구 율곡로 58 ,현대오일뱅크,N,N,N,Y,N,1888.0
44,서울특별시,서울,중랑구,현대오일뱅크㈜직영 중랑교셀프주유소,서울 중랑구 망우로 229 (중화동),서울 중랑구 망우로 229 ,현대오일뱅크,Y,N,N,Y,N,1325.0
45,부산광역시,부산,강서구,(주)만은에너지 대사리주유소,부산 강서구 낙동북로 65 (강동동),부산 강서구 낙동북로 65 ,GS칼텍스,Y,N,N,Y,N,1288.0
46,부산광역시,부산,강서구,오봉주유소,부산 강서구 호계로 1 (죽림동),부산 강서구 호계로 1 ,SK에너지,N,N,N,Y,N,1298.0
47,부산광역시,부산,강서구,(주)에스피씨삼립 부산신항주유소,부산 강서구 가락대로 706 (생곡동),부산 강서구 가락대로 706 ,현대오일뱅크,Y,N,N,Y,N,1299.0
48,부산광역시,부산,강서구,내트럭(주) 부산신항남컨사업소,부산 강서구 신항남로 507,부산 강서구 신항남로 507,SK에너지,N,N,N,Y,N,1369.0
49,부산광역시,부산,금정구,신화주유소,부산 금정구 금강로 721,부산 금정구 금강로 721,현대오일뱅크,Y,N,N,Y,N,1258.0
50,부산광역시,부산,기장군,㈜첼시주유소,부산 기장군 장안읍 정관로 1148,부산 기장군 장안읍 정관로 1148,현대오일뱅크,Y,N,N,Y,N,1258.0
51,부산광역시,부산,기장군,신아시아드주유소/충전소,부산광역시 기장군 일광면 기장대로 996,부산광역시 기장군 일광면 기장대로 996,GS칼텍스,N,N,N,Y,N,1311.0
52,부산광역시,부산,남구,내트럭(주)부산용당,부산 남구 용당동 신선로 261,부산 남구 용당동 신선로 261,SK에너지,N,N,N,Y,N,1269.0
53,서울특별시,서울,강북구,SK에너지(주) 매일주유소,서울 강북구 삼양로 217 (미아동),서울 강북구 삼양로 217 ,SK에너지,Y,N,N,Y,N,1317.0
54,부산광역시,부산,동래구,(주)삼보명진주유소,부산 동래구 충렬대로 51 (온천동),부산 동래구 충렬대로 51 ,GS칼텍스,Y,N,N,Y,N,1269.0
55,부산광역시,부산,부산진구,가야주유소,부산 부산진구 가야대로552번길 39,부산 부산진구 가야대로552번길 39,SK에너지,Y,N,N,Y,N,1299.0
56,부산광역시,부산,북구,삼보주유소/충전소,부산 북구 만덕대로 331 (만덕동),부산 북구 만덕대로 331 ,GS칼텍스,Y,N,N,Y,N,1269.0
57,부산광역시,부산,사상구,우리주유소,부산 사상구 백양대로 701 (덕포동),부산 사상구 백양대로 701 ,알뜰주유소,Y,N,N,Y,N,1237.0
58,부산광역시,부산,사상구,덕포주유소,부산 사상구 백양대로 682 (덕포동),부산 사상구 백양대로 682 ,현대오일뱅크,N,N,N,Y,N,1273.0
59,부산광역시,부산,사상구,(주)성은에너지 자이언트 주유소,부산 사상구 강변대로 458 (엄궁동),부산 사상구 강변대로 458 ,GS칼텍스,N,N,N,Y,N,1308.0
60,부산광역시,부산,사상구,지에스칼텍스(주)대풍주유소,부산 사상구 가야대로 81 (감전동),부산 사상구 가야대로 81 ,GS칼텍스,Y,N,N,Y,N,1309.0
61,부산광역시,부산,사상구,현대오일뱅크㈜직영 낙동로주유소,부산 사상구 낙동대로 1274 (삼락동),부산 사상구 낙동대로 1274 ,현대오일뱅크,N,N,N,Y,N,1429.0
62,부산광역시,부산,사하구,대양석유(주) SK괴정주유소,부산광역시 사하구  사하로 129,부산광역시 사하구  사하로 129,SK에너지,Y,N,N,Y,N,1234.0
63,부산광역시,부산,영도구,(주)우양네트웍스 대성주유소,부산 영도구 해양로 128 (청학동),부산 영도구 해양로 128 ,S-OIL,N,N,N,Y,N,1338.0
64,서울특별시,서울,관악구,SK에너지(주)직영 대공원주유소,서울 관악구 과천대로 921 (남현동),서울 관악구 과천대로 921 ,SK에너지,N,N,N,Y,N,1399.0
65,서울특별시,서울,관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),서울 관악구 남부순환로 1880 ,SK에너지,N,N,N,Y,N,1438.0
66,부산광역시,부산,해운대구,지에스칼텍스(주)해운주유소,부산 해운대구 해운대로 615 (우동),부산 해운대구 해운대로 615 ,GS칼텍스,Y,N,N,Y,N,1299.0
67,대구광역시,대구,달서구,성서SK주유소,대구 달서구 성서로36길 75 (월암동),대구 달서구 성서로36길 75 ,SK에너지,Y,N,N,Y,N,1275.0
68,대구광역시,대구,달서구,SK에너지(주) 삼성제일주유소,대구 달서구 달구벌대로 1154 (신당동),대구 달서구 달구벌대로 1154 ,SK에너지,Y,N,N,Y,N,1285.0
69,대구광역시,대구,달서구,SK에너지(주) 신세계주유소,대구 달서구 이곡공원로 28 (이곡동),대구 달서구 이곡공원로 28 ,SK에너지,Y,N,N,Y,N,1285.0
70,대구광역시,대구,달서구,현대오일뱅크㈜직영 남대구IC셀프주유소,대구 달서구 성서공단로 372 (월성동),대구 달서구 성서공단로 372 ,현대오일뱅크,Y,N,N,Y,N,1309.0
71,대구광역시,대구,달서구,대림공단주유소,대구 달서구 달서대로 403 (호림동),대구 달서구 달서대로 403 ,GS칼텍스,N,N,N,Y,N,1364.0
72,대구광역시,대구,달서구,고려제일주유소,대구 달서구 성서공단로54길 8 (월암동),대구 달서구 성서공단로54길 8 ,현대오일뱅크,N,N,N,Y,N,1369.0
73,대구광역시,대구,달서구,성서주유소,대구 달서구 달구벌대로 1270 (이곡동),대구 달서구 달구벌대로 1270 ,GS칼텍스,N,N,N,Y,N,1377.0
74,대구광역시,대구,달성군,흥구석유㈜ 현풍고속주유소,대구 달성군 현풍읍 국가산단북로 531,대구 달성군 현풍읍 국가산단북로 531,GS칼텍스,Y,N,N,Y,N,1268.0
75,대구광역시,대구,달성군,(주)캘리스코 논공(대구)휴게소점,대구 달성군 논공읍 88올림픽고속도로 176,대구 달성군 논공읍 88올림픽고속도로 176,알뜰(ex),Y,N,N,Y,N,1278.0
76,대구광역시,대구,달성군,(주)캘리스코 논공(광주)휴게소점,대구 달성군 논공읍 88올림픽고속도로 175,대구 달성군 논공읍 88올림픽고속도로 175,알뜰(ex),Y,N,N,Y,N,1278.0
77,대구광역시,대구,달성군,(주)조광주유소,대구 달성군 다사읍 세천로 98,대구 달성군 다사읍 세천로 98,GS칼텍스,Y,N,N,Y,N,1299.0
78,대구광역시,대구,달성군,현풍하이패스주유소,대구 달성군 현풍면 비슬로 732,대구 달성군 현풍면 비슬로 732,S-OIL,N,N,N,Y,N,1339.0
79,대구광역시,대구,동구,극동주유소,대구 동구 동부로 80 (신천동),대구 동구 동부로 80 ,S-OIL,Y,N,N,Y,N,1299.0
80,대구광역시,대구,북구,(주)금강주유소,대구 북구 대학로 45 (산격동),대구 북구 대학로 45 ,현대오일뱅크,Y,N,N,Y,N,1253.0
81,대구광역시,대구,북구,(주)북대구IC주유소,대구 북구 동북로 113 (산격동),대구 북구 동북로 113 ,S-OIL,Y,N,N,Y,N,1254.0
82,대구광역시,대구,북구,오일월드주유소,대구 북구 칠곡중앙대로 25 (팔달동),대구 북구 칠곡중앙대로 25 ,GS칼텍스,Y,N,N,Y,N,1299.0
83,대구광역시,대구,북구,현대오일뱅크㈜직영 중앙셀프주유소,대구 북구 동북로 315 (복현동),대구 북구 동북로 315 ,현대오일뱅크,Y,N,N,Y,N,1387.0
84,대구광역시,대구,서구,서대구주유소,대구 서구 북비산로 41,대구 서구 북비산로 41,GS칼텍스,Y,N,N,Y,N,1258.0
85,대구광역시,대구,서구,태화주유소,대구 서구 평리로 260 (내당동),대구 서구 평리로 260 ,현대오일뱅크,N,N,N,Y,N,1299.0
86,대구광역시,대구,서구,이현 I.C 주유소,대구 서구 북비산로 183 (평리동),대구 서구 북비산로 183 ,S-OIL,N,N,N,Y,N,1299.0
87,대구광역시,대구,서구,합천주유소,대구 서구 염색공단천로 78 (비산동),대구 서구 염색공단천로 78 ,SK에너지,N,N,N,Y,N,1355.0
88,대구광역시,대구,수성구,지에스칼텍스(주)황금캐슬주유소,대구 수성구 청수로 172 (지산동),대구 수성구 청수로 172 ,GS칼텍스,Y,N,N,Y,N,1285.0
89,인천광역시,인천,강화군,경기주유소,인천 강화군 선원면 중앙로 233,인천 강화군 선원면 중앙로 233,SK에너지,Y,N,N,Y,N,1339.0
90,인천광역시,인천,강화군,가나안주유소,인천 강화군 화도면 해안남로 2351,인천 강화군 화도면 해안남로 2351,GS칼텍스,N,N,N,Y,N,1340.0
91,인천광역시,인천,강화군,하점주유소,인천 강화군 하점면 강화대로 909,인천 강화군 하점면 강화대로 909,현대오일뱅크,N,N,N,Y,N,1358.0
92,인천광역시,인천,강화군,양갑주유소,인천 강화군 교동면 교동서로 274,인천 강화군 교동면 교동서로 274,SK에너지,N,N,N,Y,N,1400.0
93,인천광역시,인천,계양구,오주유소,인천 계양구 아나지로 553,인천 계양구 아나지로 553,현대오일뱅크,N,N,N,Y,N,1285.0
94,인천광역시,인천,계양구,태경주유소,인천 계양구 아나지로 554,인천 계양구 아나지로 554,SK에너지,Y,N,N,Y,N,1285.0
95,인천광역시,인천,계양구,지에스칼텍스(주)계산신도시주유소,인천 계양구 봉오대로 942,인천 계양구 봉오대로 942,GS칼텍스,Y,N,N,Y,N,1326.0
96,인천광역시,인천,계양구,임학주유소(셀프),인천 계양구 경명대로 1161 (임학동),인천 계양구 경명대로 1161 ,SK에너지,Y,N,N,Y,N,1327.0
97,인천광역시,인천,계양구,SK에너지(주) 행복날개주유소,인천 계양구 계양대로 93 (작전동),인천 계양구 계양대로 93 ,SK에너지,Y,N,N,Y,N,1342.0
98,인천광역시,인천,계양구,현대오일뱅크(주)직영 유화셀프주유소,인천 계양구 아나지로 240 (효성동),인천 계양구 아나지로 240 ,현대오일뱅크,Y,N,N,Y,N,1347.0
99,인천광역시,인천,남동구,선수촌주유소,인천 남동구 매소홀로 810 (구월동),인천 남동구 매소홀로 810 ,SK에너지,Y,N,N,Y,N,1278.0
100,인천광역시,인천,남동구,지에스칼텍스(주)오일주유소,인천 남동구 호구포로 806 (구월동),인천 남동구 호구포로 806 ,GS칼텍스,Y,N,N,Y,N,1297.0
101,인천광역시,인천,남동구,동윤주유소,인천 남동구 논현고잔로 141 (고잔동),인천 남동구 논현고잔로 141 ,SK에너지,Y,N,N,Y,N,1297.0
102,인천광역시,인천,남동구,(주)중앙에너비스 남동공단지점,인천 남동구 남동대로 258,인천 남동구 남동대로 258,SK에너지,Y,N,N,Y,N,1317.0
103,인천광역시,인천,남동구,동남주유소,인천 남동구 담방로 64 (만수동),인천 남동구 담방로 64 ,S-OIL,Y,N,N,Y,N,1319.0
104,인천광역시,인천,남동구,SK에너지 논현제일셀프주유소,인천 남동구 청능대로 460 (고잔동),인천 남동구 청능대로 460 ,SK에너지,Y,N,N,Y,N,1327.0
105,인천광역시,인천,남동구,좋은주유소,인천 남동구 앵고개로 676  (고잔동),인천 남동구 앵고개로 676  ,GS칼텍스,Y,N,N,Y,N,1349.0
106,인천광역시,인천,남동구,지에스칼텍스(주)청능대로주유소,인천 남동구 청능대로 542 (고잔동),인천 남동구 청능대로 542 ,GS칼텍스,Y,N,N,Y,N,1349.0
107,인천광역시,인천,남동구,에스제이에너지,인천 남동구 아암대로 1171 (고잔동),인천 남동구 아암대로 1171 ,S-OIL,Y,N,N,Y,N,1446.0
108,인천광역시,인천,남동구,현대오일뱅크㈜직영 공단1주유소,인천 남동구 남동대로 367 (남촌동),인천 남동구 남동대로 367 ,현대오일뱅크,N,N,N,Y,N,1539.0
109,인천광역시,인천,남동구,현대오일뱅크㈜직영 공단2주유소,인천 남동구 앵고개로 463 (고잔동),인천 남동구 앵고개로 463 ,현대오일뱅크,N,N,N,Y,N,1539.0
110,인천광역시,인천,미추홀구,학익셀프주유소,인천 미추홀구 소성로 154 (학익동),인천 미추홀구 소성로 154 ,GS칼텍스,Y,N,N,Y,N,1298.0
111,인천광역시,인천,미추홀구,현대오일뱅크㈜직영 미추홀셀프주유소,인천 미추홀구 인주대로 394 (주안동),인천 미추홀구 인주대로 394 ,현대오일뱅크,Y,N,N,Y,N,1379.0
112,인천광역시,인천,부평구,구도일주유소,인천 부평구 경인로 1020,인천 부평구 경인로 1020,S-OIL,Y,N,N,Y,N,1309.0
113,인천광역시,인천,부평구,지에스칼텍스(주)동양7주유소,인천 부평구 경인로 1130 (일신동),인천 부평구 경인로 1130 ,GS칼텍스,Y,N,N,Y,N,1310.0
114,인천광역시,인천,부평구,현대오일뱅크㈜직영 산곡셀프주유소,인천 부평구 원적로 417 (산곡동),인천 부평구 원적로 417 ,현대오일뱅크,Y,N,N,Y,N,1399.0
115,인천광역시,인천,서구,(주)보문 북항IC주유소,인천 서구 원석로 133,인천 서구 원석로 133,GS칼텍스,Y,N,N,Y,N,1278.0
116,인천광역시,인천,서구,우리주유소,인천 서구 건지로 215 (석남동),인천 서구 건지로 215 ,SK에너지,Y,N,N,Y,N,1278.0
117,인천광역시,인천,서구,동우석유(주)우진주유소,인천 서구 중봉대로 280,인천 서구 중봉대로 280,SK에너지,Y,N,N,Y,N,1278.0
118,인천광역시,인천,서구,(주)보문 가좌,인천광역시 서구 백범로 853(가좌동),인천광역시 서구 백범로 853,GS칼텍스,Y,N,N,Y,N,1278.0
119,인천광역시,인천,서구,(주)늘품오일 한길셀프주유소,인천 서구 검단로 861 (불로동),인천 서구 검단로 861 ,알뜰주유소,Y,N,N,Y,N,1295.0
120,인천광역시,인천,서구,영종대교주유소,인천 서구 거첨로 25 (경서동),인천 서구 거첨로 25 ,GS칼텍스,N,N,N,Y,N,1334.0
121,인천광역시,인천,서구,제2광호주유소,인천 서구 완정로7번길 21 (마전동),인천 서구 완정로7번길 21 ,SK에너지,N,N,N,Y,N,1699.0
122,인천광역시,인천,연수구,로드801 주식회사,인천광역시 연수구  아암대로 801,인천광역시 연수구  아암대로 801,현대오일뱅크,Y,N,N,Y,N,1349.0
123,인천광역시,인천,연수구,현대오일뱅크㈜직영 송도역주유소,인천 연수구 비류대로 199,인천 연수구 비류대로 199,현대오일뱅크,N,N,N,Y,N,1429.0
124,인천광역시,인천,연수구,현대오일뱅크(주)직영 인천대교주유소,인천 연수구 아암대로 815 (동춘동),인천 연수구 아암대로 815 ,현대오일뱅크,N,N,N,Y,N,1449.0
125,인천광역시,인천,중구,동양산업(주)직영 오일캠프주유소,인천 중구 축항대로 282 (신흥동3가),인천 중구 축항대로 282 ,GS칼텍스,Y,N,N,Y,N,1298.0
126,인천광역시,인천,중구,지에스칼텍스(주)오토피아주유소,인천 중구 축항대로291번길 10,인천 중구 축항대로291번길 10,GS칼텍스,Y,N,N,Y,N,1367.0
127,인천광역시,인천,중구,내트럭(주)인천사업소,인천 중구 축항대로296번길 183,인천 중구 축항대로296번길 183,SK에너지,N,N,N,Y,N,1369.0
128,인천광역시,인천,중구,영종,인천 중구 운중로 218 (중산동),인천 중구 운중로 218 ,SK에너지,Y,N,N,Y,N,1397.0
129,인천광역시,인천,중구,SK에너지㈜ 스카이파크주유소,인천 중구 영종대로 312 (운남동),인천 중구 영종대로 312 ,SK에너지,Y,N,N,Y,N,1417.0
130,인천광역시,인천,중구,현대오일뱅크㈜직영 영종셀프주유소,인천 중구 자연대로 55 (중산동),인천 중구 자연대로 55 ,현대오일뱅크,Y,N,N,Y,N,1419.0
131,인천광역시,인천,중구,현대오일뱅크㈜직영 신공항주유소,인천 중구 신도시남로141번길 6 (운서동),인천 중구 신도시남로141번길 6 ,현대오일뱅크,N,N,N,Y,N,1439.0
132,광주광역시,광주,광산구,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),광주 광산구 사암로 104 ,SK에너지,N,N,N,Y,N,1298.0
133,광주광역시,광주,광산구,이마트24서비스 광주수완주유소,광주 광산구 풍영로101번안길 19-2 (흑석동),광주 광산구 풍영로101번안길 19-2 ,SK에너지,Y,N,N,Y,N,1298.0
134,광주광역시,광주,광산구,전송주유소,광주 광산구 어등대로 583,광주 광산구 어등대로 583,SK에너지,N,N,N,Y,N,1339.0
135,광주광역시,광주,광산구,현대오일뱅크㈜직영 하남제일주유소,광주 광산구 사암로 754 (도천동),광주 광산구 사암로 754 ,현대오일뱅크,N,N,N,Y,N,1359.0
136,광주광역시,광주,광산구,하남현대주유소(H),광주 광산구 임곡로 573 (안청동),광주 광산구 임곡로 573 ,현대오일뱅크,N,N,N,Y,N,1458.0
137,서울특별시,서울,구로구,서울석유(주)풀페이주유소,서울 구로구 경인로 41 (온수동),서울 구로구 경인로 41 ,SK에너지,N,N,N,Y,N,1285.0
138,서울특별시,서울,구로구,현대오일뱅크㈜직영 신오류주유소,서울 구로구 경인로 161 (오류동),서울 구로구 경인로 161 ,현대오일뱅크,N,N,N,Y,N,1364.0
139,서울특별시,서울,구로구,동아주유소,서울 구로구  도림로 91 (구로동),서울 구로구  도림로 91 ,S-OIL,N,N,N,Y,N,1598.0
140,광주광역시,광주,남구,(주)미래주유소,광주 남구 금화로 380 (주월동),광주 남구 금화로 380 ,GS칼텍스,N,N,N,Y,N,1277.0
141,광주광역시,광주,북구,현대오일뱅크(주)직영 동천마을셀프주유소,광주 북구 하남대로 691 (동림동),광주 북구 하남대로 691 ,현대오일뱅크,Y,N,N,Y,N,1279.0
142,광주광역시,광주,북구,망월주유소,광주 북구 동문대로 603 (망월동),광주 북구 동문대로 603 ,S-OIL,Y,N,N,Y,N,1325.0
143,광주광역시,광주,북구,현대오일뱅크(주)직영 양산주유소,광주 북구 하서로 255 (양산동),광주 북구 하서로 255 ,현대오일뱅크,N,N,N,Y,N,1329.0
144,광주광역시,광주,서구,(주)믿음직영 부일주유소,광주 서구 상무대로 933,광주 서구 상무대로 933,S-OIL,Y,N,N,Y,N,1275.0
145,광주광역시,광주,서구,현대오일뱅크㈜직영 베스트현대셀프주유소,광주 서구 운천로 206 (치평동),광주 서구 운천로 206 ,현대오일뱅크,Y,N,N,Y,N,1335.0
146,대전광역시,대전,대덕구,OK주유소,대전 대덕구 대전로 1312 (읍내동),대전 대덕구 대전로 1312 ,현대오일뱅크,Y,N,N,Y,N,1263.0
147,대전광역시,대전,대덕구,지에스칼텍스㈜ 톨게이트주유소,대전 대덕구 동서대로 1762,대전 대덕구 동서대로 1762,GS칼텍스,Y,N,N,Y,N,1285.0
148,대전광역시,대전,대덕구,갑천주유소,대전 대덕구 아리랑로55번길 189 (신대동),대전 대덕구 아리랑로55번길 189 ,GS칼텍스,Y,N,N,Y,N,1298.0
149,대전광역시,대전,대덕구,현대오일뱅크㈜직영 4공단주유소,대전 대덕구 대덕대로 1412,대전 대덕구 대덕대로 1412,현대오일뱅크,N,N,N,Y,N,1325.0
150,대전광역시,대전,대덕구,현대오일뱅크㈜직영 대덕주유소,대전 대덕구 신탄진로 470,대전 대덕구 신탄진로 470,현대오일뱅크,N,N,N,Y,N,1359.0
151,대전광역시,대전,대덕구,대덕산업단지관리공단주유사업소,대전 대덕구 문평동로 2 (문평동),대전 대덕구 문평동로 2 ,현대오일뱅크,N,N,N,Y,N,1415.0
152,대전광역시,대전,동구,산내제일주유소,대전 동구 대전로 269 (대성동),대전 동구 대전로 269 ,S-OIL,Y,N,N,Y,N,1275.0
153,대전광역시,대전,동구,내트럭(주)남대전사업소,대전 동구 대전로 15,대전 동구 대전로 15,SK에너지,N,N,N,Y,N,1339.0
154,대전광역시,대전,동구,현대오일뱅크㈜직영 홍도셀프주유소,대전 동구 동서대로 1627(홍도동),대전 동구 동서대로 1627,현대오일뱅크,Y,N,N,Y,N,1369.0
155,대전광역시,대전,서구,지에스칼텍스㈜ 정림주유소,대전 서구 계백로 1277,대전 서구 계백로 1277,GS칼텍스,Y,N,N,Y,N,1278.0
156,대전광역시,대전,서구,지에스칼텍스㈜ 우리동네주유소,대전 서구 청사로 224,대전 서구 청사로 224,GS칼텍스,Y,N,N,Y,N,1299.0
